source_path,class_label,split,target_path
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499000_1117125.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499000_1117125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499200_1115125.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499200_1115125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702875_1112975.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702875_1112975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704000_1113100.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704000_1113100.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703500_1113050.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703500_1113050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499325_1117525.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499325_1117525.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706550_1114225.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706550_1114225.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499300_1115325.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499300_1115325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499275_1118125.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499275_1118125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703225_1113825.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703225_1113825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498000_1115850.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498000_1115850.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703300_1113675.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703300_1113675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704125_1113050.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704125_1113050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704600_1114150.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704600_1114150.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706575_1115700.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706575_1115700.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706375_1115300.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706375_1115300.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702700_1113600.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702700_1113600.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703675_1112050.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703675_1112050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702475_1112800.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702475_1112800.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706175_1115675.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706175_1115675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706325_1114725.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706325_1114725.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704925_1114975.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704925_1114975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498050_1121375.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498050_1121375.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498000_1114000.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498000_1114000.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705900_1113025.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705900_1113025.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705300_1113475.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705300_1113475.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703650_1113250.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703650_1113250.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703100_1112725.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703100_1112725.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706275_1114700.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706275_1114700.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702100_1113175.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702100_1113175.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705950_1115700.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705950_1115700.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703525_1113425.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703525_1113425.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704775_1114675.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704775_1114675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706200_1114375.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706200_1114375.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499175_1122575.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499175_1122575.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704725_1114125.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704725_1114125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499375_1114600.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499375_1114600.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499250_1120000.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499250_1120000.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703200_1113550.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703200_1113550.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498050_1120675.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498050_1120675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705625_1114325.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705625_1114325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703050_1112500.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703050_1112500.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706250_1115575.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706250_1115575.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499225_1114175.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499225_1114175.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703775_1113800.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703775_1113800.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702850_1113850.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702850_1113850.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702600_1113775.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702600_1113775.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702475_1113900.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702475_1113900.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705725_1114125.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705725_1114125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706250_1114475.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706250_1114475.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702975_1113925.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702975_1113925.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498150_1121275.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498150_1121275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499375_1116875.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499375_1116875.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704025_1113100.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704025_1113100.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703825_1113300.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703825_1113300.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703275_1113825.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703275_1113825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703700_1112375.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703700_1112375.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705900_1113450.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705900_1113450.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705625_1113450.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705625_1113450.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705650_1114525.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705650_1114525.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705475_1113400.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705475_1113400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703200_1112175.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703200_1112175.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498000_1121625.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498000_1121625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703050_1112150.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703050_1112150.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498125_1115775.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498125_1115775.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704075_1114950.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704075_1114950.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703650_1113000.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703650_1113000.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705650_1114325.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705650_1114325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705725_1114825.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705725_1114825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706600_1115025.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706600_1115025.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706425_1115750.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706425_1115750.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704825_1114600.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704825_1114600.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703875_1114925.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703875_1114925.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705475_1114950.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705475_1114950.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704375_1113825.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704375_1113825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705850_1114275.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705850_1114275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499175_1122500.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499175_1122500.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704175_1113175.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704175_1113175.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706825_1115400.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706825_1115400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706575_1114025.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706575_1114025.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703175_1112600.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703175_1112600.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499000_1116000.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499000_1116000.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704600_1114650.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704600_1114650.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704400_1113950.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704400_1113950.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702700_1113700.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702700_1113700.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703875_1112575.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703875_1112575.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703225_1113500.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703225_1113500.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499125_1115050.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499125_1115050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704300_1113300.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704300_1113300.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704725_1113150.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704725_1113150.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705225_1114700.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705225_1114700.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705075_1114150.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705075_1114150.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704175_1113400.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704175_1113400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703450_1112500.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703450_1112500.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704525_1113000.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704525_1113000.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706500_1114050.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706500_1114050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706375_1114450.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706375_1114450.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704950_1114550.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704950_1114550.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706175_1115400.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706175_1115400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704975_1114275.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704975_1114275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705925_1113325.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705925_1113325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498175_1120325.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498175_1120325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498100_1115900.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498100_1115900.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706550_1114125.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706550_1114125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703700_1112450.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703700_1112450.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498050_1120775.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498050_1120775.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703800_1113300.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703800_1113300.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702450_1112925.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702450_1112925.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499300_1115525.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499300_1115525.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703800_1114625.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703800_1114625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705650_1114250.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705650_1114250.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705775_1115325.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705775_1115325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498125_1121325.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498125_1121325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705475_1114625.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705475_1114625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499325_1116325.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499325_1116325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702925_1113875.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702925_1113875.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2702950_1113975.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2702950_1113975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703700_1112675.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703700_1112675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499175_1116550.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499175_1116550.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705875_1114050.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705875_1114050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706225_1114275.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706225_1114275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705200_1114900.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705200_1114900.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498200_1114100.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498200_1114100.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499350_1118975.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499350_1118975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704600_1114125.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704600_1114125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499375_1114175.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499375_1114175.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706375_1115400.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706375_1115400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499275_1119300.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499275_1119300.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705975_1113250.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705975_1113250.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2499250_1122375.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2499250_1122375.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705650_1114500.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705650_1114500.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2703425_1113150.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2703425_1113150.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704025_1113300.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704025_1113300.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705225_1114925.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705225_1114925.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2706250_1114875.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2706250_1114875.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2498175_1115075.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2498175_1115075.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2704425_1113825.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2704425_1113825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705225_1114825.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705225_1114825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/no/2705600_1114050.png,negative,train,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/train/negative/2705600_1114050.png
